objno_deep2,zhelio
13063785,0.5715114017428304
13011113,0.5446496350109981
14016865,0.777577033850241
11045186,0.4768370995693781
14034659,0.43010265408650855
12024884,0.815897533348711
12015938,1.09495017188403
14011284,0.7877176138175024
11031171,0.2864925032326013
13010923,0.7208550435668212
12008251,1.2083461873544474
13035874,0.9722324029236145
12012513,0.5313583324899451
13003434,0.6694463362335368
14018687,0.545864685555977
12005419,1.0980910244393525
13049865,0.6838502185639117
12024755,1.4424932481439527
14006846,0.5194025884268791
14023227,0.5025286895480382
11027394,0.9002079121302549
11033559,0.4285353132783448
14006887,0.390556313282142
12019713,0.395917240167377
12019135,0.6925437857124838
13040908,0.5776053606206171
13101049,0.6873515903019611
11047070,0.5162727313198824
14016263,0.9792307896296463
13020587,0.14262874698560832
12012782,0.5175459486325776
12101118,0.7747980672147976
13020535,0.2908941951871779
12028551,0.7488456303591164
14012641,1.0073185205284245
13025271,0.7347911962847993
14006544,0.6444997100417461
13011059,0.7692930261605513
13055576,0.6755067624097519
13025832,0.6767153123953622
12012068,0.7289035815024851
13063861,0.28594117253039486
11052736,0.4075455515920234
12012433,0.47053084555368524
14022965,1.0141641953136709
11046356,0.7534372435775645
14027841,0.4846111039474206
11014351,1.1078219676814887
14034483,0.209540885516439
12004443,0.7148691942977357
12025024,0.4414254750670925
13010951,0.6914741378690347
13063832,1.228871885065349
12024917,0.1855439974410383
11051726,0.9028824478580646
13057557,0.6948923148661762
14027397,0.7190409449639452
11044350,1.0941758022714478
12019902,1.3343282545890316
11044680,0.7635685271110942
13027445,0.3527779975922814
13017202,0.4644020138435504
12012794,0.7105977516994344
13027139,0.7965321074402081
12027358,1.3983552813975693
11040228,0.7680091843867103
11050883,0.6746207362333922
14100756,0.93854067034962
14007996,0.5465097021964843
12023622,0.7098745151180117
13040065,0.8174119206414063
12100758,1.2115099495235209
12007196,0.6625944142874448
12015118,0.4682724943153575
13016341,0.7086958453767411
13056000,0.7112699931772026
13057505,0.9515077823378146
13003385,0.2700235776751499
11051235,0.537389706636438
11038382,1.2693605678833748
12020279,0.9885220855271187
12025532,0.9057022282006489
13036413,0.4082745046970516
14006178,0.3620588697929289
13034499,0.728130445933316
11019069,0.8827423645689235
14100805,1.206491019264974
13100238,0.7148251263510029
14039621,0.2808746258852368
12100559,1.3320056189236644
14007400,0.956267938290088
13059034,0.2775379810097042
12100154,0.25130451643687257
13019398,0.4523822812172257
13033760,1.2781312193270316
12023941,1.3604241135925577
11050775,0.7978079062767464
12020615,0.32735535580014874
11040739,0.8642021356058656
14017067,0.7811364498724185
13064937,0.46504680938792753
13035084,1.3720434230723508
12009094,0.33205530944286304
14028799,1.084279334623665
11031579,0.9615884152178971
13055292,0.5871646204938605
13050924,1.0714148284881055
13100756,0.396855253528959
11014390,0.9491334951377953
13063155,1.3384700381864574
13042393,0.6755067624097519
13018922,1.2390382977589613
13062953,0.9772702435616085
13057852,0.4520431375857894
14039955,0.613121024397217
11051653,0.8176709851544636
11039583,0.23068823769126556
11020631,0.8376801164424754
12024894,0.2563509385633446
12029588,0.6207067525510398
13051092,0.8315265670824817
13009933,0.4268764877555723
13003269,1.0078934622297395
13101295,1.4528638278531694
12016787,0.24908459948945041
14012587,0.8712877195976063
12024580,0.3646920570838548
12016281,0.47161855030558025
11046351,0.863863180129304
14029107,0.6579860142139293
13056983,1.1263773449747074
13012487,0.8500033756909893
14035145,0.2710579223513167
13004837,0.8305556462601047
13043436,0.9964377413287656
12016347,0.2595890258957322
12011961,0.93854067034962
14035098,1.1900699634211835
13036478,1.422536449380262
11037772,0.6746207362333922
13032926,0.7314490115668033
12015392,0.7913162614273908
12008827,1.0498716498431178
13050172,0.5637652212194522
12020308,1.4286705927956251
12027772,0.6515616055482064
13010374,1.0194290927765588
12003792,0.6917242141847344
13018943,0.37011235726815805
12024858,0.2095595982557956
14016974,0.4233429262553179
12028140,0.5356623072516766
12012326,0.36907028327712693
13063956,0.7490083833455752
11021273,0.9734068802574352
11032910,0.9820997216271994
11026927,0.4915143703993627
13058766,0.30105382369459627
11026386,1.0088997311348105
13040203,0.6755067624097519
14100370,0.33483142016788286
12008510,0.2883353680904417
12011295,0.47045602969964
14012797,0.42303725713134543
12005047,0.8627566118316654
13009902,0.45191460806666917
14027189,0.9227733780119026
13026154,0.6755067624097519
13004292,0.355506447867742
12101094,1.384921131677844
11007848,0.3421475262125516
11047679,0.5023518448559628
13035903,1.2530332488944613
13010896,0.9053219193101328
14006821,0.9582722958750025
11046473,0.6507515206343919
13064139,0.3831548523076574
13024769,0.7500201349781721
11046267,1.2310139850630484
12100759,0.9856420690733712
13042361,0.9013859505696286
12009037,0.4600752415094457
12012215,0.3037820376010183
14100096,0.6755067624097519
11031303,0.8737050841122576
13044266,0.8072072379837201
11044182,0.5165437860261913
12011668,1.047645687439032
13101995,0.5927858947280055
14028429,0.3112472939404196
13049825,0.32673552878405576
13040741,0.3976730727493788
11038273,1.535650100197651
12020063,0.5401738511178551
11021746,0.8767471202298041
12017388,0.851009451073735
11026382,0.27977562074883755
12008911,1.1952019822854805
13063856,0.9402414628471643
13026542,0.867478016328725
11051499,0.9626668361847658
12011767,1.2212384113658985
13010099,0.331168591004846
12003765,0.722831595358078
13041676,0.2371633916671337
11032358,0.5773295596702039
13010254,1.287975538546216
12025231,0.08860996193531089
13020230,0.7971149710317668
14016225,0.6826251630427711
12007511,0.8992090971412139
12013238,0.5880925389950636
12015531,0.5995249601655365
12012064,0.3787838079156693
14017982,0.26000531234882396
14023644,1.2106302519011758
11039706,0.6584220568577606
13026112,0.3385712804171504
13033731,1.2700079477349981
12016719,0.6161072653111517
14023468,0.4951044841020823
12005125,0.8067696741012882
12019377,0.3508838618646357
12016150,0.6866112240106571
12028046,0.6568968661587242
12012559,1.1731969669276614
14012963,1.0693726221443915
11051533,0.8064661316050182
12009269,1.2203872651923473
13051539,0.32294423794594435
12029027,0.5599314527598691
11039432,0.8803152694077965
12027695,0.45803648360083665
12004487,0.432123644062511
14039135,1.2414924947213926
13027790,0.767310720090226
13017370,0.41666843637699846
13011979,1.226771044733197
13004693,0.33385415790009965
13025009,1.3526667283771352
13033864,0.7609772844480411
13034747,0.8862753296335117
13040814,0.3638812115523883
13033966,1.3071639281845095
12003869,0.9521419987884497
13033885,0.6188967702305261
13009982,1.200426689130924
12019800,1.106431710438846
11020734,0.35825702455844954
11021075,0.9505831048150217
11046514,0.6755067624097519
14012204,1.0671580158198546
13057879,0.93854067034962
14034224,0.6755067624097519
13028039,0.783573762193923
12003664,0.8311192581168434
14016307,0.5954421897370643
13049771,0.9059630360471789
11051167,1.380382541027417
12029472,0.37346243738115953
11013886,0.4319969200274473
13036008,0.6981788641236091
13018682,0.7614904631966665
13005066,0.448274874270152
12020127,1.3002829631775836
11020588,0.730027487472123
13041286,0.919937467776505
13100543,0.9491386808048747
11045209,0.815894588122309
14033631,0.5534127858746215
12027702,0.4707759793949811
14022469,1.309171281998605
13010199,0.6041789433559744
13016870,1.0915465047723982
13017686,0.6787376198665709
13003318,1.2080231227909906
11014349,1.1706956688405097
11026450,0.3515321995521842
13049736,0.7322641730917732
11021002,0.882457796667918
12024928,0.5100616088825698
13027875,0.4578320962484319
14034709,0.8906633478772996
11034271,0.8868996105653232
13058765,0.508697879392941
12018990,0.8189892841731619
13058693,0.5382421542842477
12015966,1.1938080774955395
13033835,0.9532700121724671
14028474,0.31800911535326337
12019745,0.787705850237528
11015228,0.4569875452163442
14022899,0.3884769567575274
12015949,1.1630880498965108
11027975,0.830599792269904
14006713,0.5943828731593583
13033172,0.6436645362169722
13051879,1.4455218476294502
13064904,0.6331721798685479
13032467,0.8644511740460901
11041347,0.14827212593958922
12016731,0.4841954389103763
13031815,0.93854067034962
13048997,0.5082247979597438
11045934,0.6738604766571723
12017194,0.5541656438440699
11039139,0.8156023839823625
13035927,0.7365881083577075
11051236,0.49356439085361536
12020628,0.49200677373133855
12004687,0.9695078651889849
12013234,0.29355084958176064
12015626,1.0336699078552711
13024029,0.31495182588776705
14018476,0.5779694326929756
11012940,1.0402831271018163
13020619,0.43699637987809414
11039150,0.6964943208750594
12008513,0.9270170955614272
11038561,0.802290245225119
14007987,0.4971460734801975
